id,username,wine_id,rating,comment
733,user9,2294,2,Comedy|Crime|Mystery|Romance|Thriller
734,user9,2302,4,Drama|Romance
735,user9,2391,4,Film-Noir|Mystery
736,user9,2396,4,Comedy|Drama|Musical|Romance
737,user9,2427,2,Comedy|Romance
738,user9,2490,3,Comedy|Drama|Romance
739,user9,2501,4,Children|Drama
740,user9,2539,2,Musical
741,user9,2571,5,Adventure|Children|Fantasy|Musical
742,user9,2628,3,Drama|Romance|War
743,user9,2762,4,Comedy
744,user10,2857,4,Drama|Film-Noir|Romance
745,user10,50,5,Drama|Mystery
746,user10,152,4,Adventure|Drama|Sci-Fi
747,user10,318,4,Drama
748,user10,344,3,Comedy
749,user10,345,4,Drama|Mystery|Romance|Thriller
750,user10,592,3,Drama|Film-Noir|Mystery|Thriller
751,user10,735,4,Film-Noir|Romance|Thriller
752,user10,1036,3,Mystery|Romance|Thriller
753,user10,1089,3,Drama|Romance
754,user10,1101,2,Crime|Mystery|Romance|Thriller
755,user10,1127,4,Comedy
756,user10,1196,4,Comedy|Musical
757,user10,1197,4,Comedy|Romance
758,user10,1198,4,Comedy|Romance
759,user10,1200,4,Musical
760,user10,1210,4,Comedy|Drama
761,user10,1220,3,Action|Adventure|Romance
762,user10,1240,4,Adventure
763,user10,1291,4,Crime|Film-Noir|Mystery
764,user10,1358,5,Drama|Fantasy|Romance
765,user10,1423,4,Drama
766,user10,1459,3,Comedy|Musical|Romance
767,user10,1499,3,Comedy|Drama|War
768,user10,1611,5,Comedy|Romance
769,user10,1690,3,Drama|Romance|Western
770,user10,1704,4,Drama
771,user10,1719,5,Comedy|Crime
772,user10,1887,2,Comedy|Romance
773,user10,1923,5,Adventure|Comedy
774,user10,2108,3,Children|Drama|Fantasy|Romance
775,user10,2344,5,Drama
776,user10,2406,4,Comedy|Romance
777,user10,2410,2,Drama|Romance
778,user10,2539,4,Drama
779,user10,2571,5,Crime|Drama
780,user10,2826,5,Drama
781,user10,2827,3,Crime|Drama
782,user10,2840,3,Musical
783,user10,2841,4,Romance|Western
784,user10,2881,3,Drama|Mystery|Thriller
785,user10,2890,4,Drama|War
786,user10,2907,2,Horror|Sci-Fi|Thriller
787,user10,2926,5,Adventure|Comedy|Romance|War
788,user10,2995,2,Adventure|Comedy|Crime|Drama|Romance
789,user10,3005,3,Drama
790,user11,3019,4,Drama
791,user11,50,5,Comedy|Drama
792,user11,70,1,Romance|War
793,user11,126,4,Action
794,user11,169,3,Drama
795,user11,296,5,Drama
796,user11,778,4,Comedy|Drama
797,user11,785,3,Adventure|Children
798,user11,923,5,Drama|Romance
799,user11,1027,4,Comedy|Drama
800,user11,1201,5,Action|Adventure|Thriller
801,user11,1408,5,Drama
802,user11,1918,3,Thriller
803,user11,2042,3,Comedy|Drama
804,user11,2596,4,Action|Crime|Drama|Thriller
805,user11,2762,3,Drama|Thriller
806,user11,3424,3,Action|Crime
807,user11,5669,3,Crime|Film-Noir
808,user11,6598,5,Drama|Thriller
809,user11,26614,5,Action|Thriller
810,user11,48516,5,Children|Comedy
811,user11,51084,4,Drama
812,user11,58295,4,Children|Comedy|Western
813,user11,71211,3,Adventure|Western
814,user11,77455,4,Adventure|Children|Fantasy
815,user11,79132,4,Children|Comedy
816,user11,80489,4,Children|Comedy|Fantasy|Romance
817,user11,80906,3,Children|Drama
818,user11,81158,4,Children|Comedy|Romance
819,user11,81562,3,Children|Comedy|Drama
820,user11,88129,4,Adventure|Children|Drama
821,user11,91500,4,Children|Comedy
822,user11,91529,4,Adventure|Children
823,user11,91548,4,Children|Comedy|Mystery
824,user11,96079,4,Adventure|Drama|Sci-Fi
825,user11,96861,4,Comedy
826,user11,97938,4,Children|Comedy
827,user11,104841,5,Animation|Children|Fantasy|Musical|Romance
828,user12,106487,5,Animation|Children|Musical
829,user12,253,3,Animation|Children|Musical
830,user12,529,1,Animation|Children|Fantasy|Musical
831,user12,538,3,Children|Drama
832,user12,608,2,Adventure|Drama
833,user12,673,1,Children|Comedy|Fantasy|Musical
834,user12,736,4,Animation|Children|Drama|Musical
835,user12,737,3,Adventure|Animation|Children|Musical
836,user12,1028,1,Adventure|Children|Musical
837,user12,1032,2,Adventure|Animation|Children|Fantasy|Musical
838,user12,1077,3,Animation|Children|Drama
839,user12,1197,1,Comedy|Crime|Drama|Thriller
840,user12,1215,5,Musical|Romance
841,user12,1220,5,Action|Crime|Thriller
842,user12,1230,2,Action|Horror|Sci-Fi|Thriller
843,user12,1235,5,Drama
844,user12,1295,1,Drama
845,user12,1374,1,Comedy|Drama
846,user12,1387,4,Drama|Romance
847,user12,1639,2,Drama
848,user12,1732,3,Drama|Romance
849,user12,2259,2,Action|Drama|Thriller
850,user12,2355,2,Action|Adventure
851,user12,2460,4,Documentary|Drama
852,user12,2529,1,Drama
853,user12,2668,2,Crime|Drama|Romance
854,user12,2959,4,Drama
855,user12,3146,2,Thriller
856,user12,3148,1,Drama
857,user12,3176,3,Comedy|Musical|Romance
858,user12,3179,2,Drama|Romance
859,user12,3298,4,Comedy|Drama
860,user12,3324,1,Thriller
861,user12,3408,4,Drama
862,user12,3474,4,Animation|Children|Comedy|Fantasy|Musical|Romance
863,user12,3770,3,Comedy|Musical|Romance
864,user12,3773,2,Comedy|Musical|Romance
865,user12,3780,2,Crime|Film-Noir
866,user12,3791,1,Crime|Film-Noir|Thriller
867,user12,3793,5,Children|Comedy|Fantasy|Musical
868,user12,3794,3,Drama|Horror|Thriller
869,user12,3798,4,Comedy|Sci-Fi
870,user12,3799,1,Comedy|War
871,user12,3801,3,Comedy|Crime
872,user12,3809,3,Comedy
873,user12,3825,5,Comedy|Musical|Romance
874,user12,3827,2,Drama
875,user12,3829,2,Comedy|Musical
876,user12,3831,4,Crime|Drama
877,user12,3841,2,Adventure|Drama
878,user12,3844,1,Crime|Mystery|Thriller
879,user12,3861,3,Musical
880,user12,3863,5,Drama|Musical|Romance
881,user12,3864,3,Crime|Mystery|Thriller
882,user12,3865,5,Drama|War
883,user12,3869,2,Comedy
884,user12,3871,2,Crime|Mystery|Thriller
885,user12,3873,3,Drama
886,user12,3879,5,Drama|Romance|Thriller
887,user12,3885,3,Drama
888,user12,3886,2,Drama
889,user13,6184,4,Children|Drama|Sci-Fi
890,user13,1,5,Children|Drama|Fantasy
891,user13,47,2,Action|Drama|Romance
892,user13,110,4,Action|Romance
893,user13,277,4,Drama
894,user13,296,3,Drama
895,user13,318,4,Horror
896,user13,356,5,Documentary
897,user13,362,4,Action|Comedy|Drama
898,user13,480,3,Comedy
899,user13,524,3,Crime|Drama
900,user13,527,4,Comedy|Drama
901,user13,531,4,Documentary
902,user13,587,3,Drama
903,user13,590,4,Comedy|Crime
904,user13,914,4,Comedy|Fantasy
905,user13,919,3,Action|Adventure|Sci-Fi|Thriller
906,user13,1027,3,Horror
907,user13,1259,4,Action|Adventure|Sci-Fi|Thriller
908,user13,1265,2,Horror|Mystery
909,user13,1918,3,Drama|Mystery
910,user13,1961,4,Drama
911,user13,2355,4,Comedy|Drama
912,user13,2571,3,Comedy
913,user13,2572,3,Adventure|Comedy|Fantasy
914,user13,2761,4,Romance
915,user13,2762,3,Documentary
916,user13,2804,3,Documentary
917,user13,2908,3,Animation|Children|Comedy|Crime
918,user13,2918,3,Drama
919,user13,3114,3,Animation|Comedy|Drama|Fantasy
920,user13,3147,4,Crime|Film-Noir|Thriller
921,user13,3255,3,Film-Noir
922,user13,3396,3,Film-Noir
923,user13,3624,3,Drama|War
924,user13,4306,4,Comedy|Drama
925,user13,4310,4,Drama
926,user13,4321,2,Drama
927,user13,4718,3,Drama|Thriller
928,user13,4878,4,Comedy
929,user13,4886,3,Action|Adventure|Horror
930,user13,4993,4,Documentary
931,user13,5989,4,Comedy
932,user13,6377,4,Drama
933,user13,7361,4,Comedy|Drama
934,user13,7502,4,Comedy
935,user13,54286,3,Comedy|Drama|Romance
936,user13,58559,4,Drama|Fantasy|Romance
937,user13,64614,4,Drama|Romance
938,user13,69757,4,Drama|War
939,user13,78499,4,Crime|Drama|Film-Noir
940,user13,81834,4,Comedy
941,user13,88125,4,Western
942,user14,93363,3,Drama|Romance|War
943,user14,594,1,Comedy|Drama
944,user14,1196,4,Drama
945,user14,1721,3,Drama
946,user14,2038,3,Drama
947,user14,2355,2,Comedy|Romance
948,user14,2394,3,Documentary
949,user14,2628,3,Crime|Drama|Romance
950,user14,2683,2,Documentary|Musical
951,user14,2716,3,Documentary
952,user14,2720,2,Drama
953,user14,2724,3,Comedy
954,user14,2861,2,Action|Adventure|Sci-Fi
955,user14,3114,4,Action|Adventure|Comedy|Fantasy|Romance
956,user14,3157,2,Action|Adventure
957,user14,3175,5,Fantasy|Sci-Fi
958,user14,3354,3,Action|Adventure|Horror|Sci-Fi
959,user14,3623,3,Action|Adventure|Western
960,user14,3751,4,Comedy
961,user14,3986,3,Drama
962,user15,3988,4,Adventure|Drama|War
963,user15,1,2,Crime|Drama|Sci-Fi|Thriller
964,user15,2,2,Drama
965,user15,5,4,Action|Drama|War
966,user15,6,4,Action|Drama|Western
967,user15,10,3,Action|Adventure|Sci-Fi
968,user15,11,2,Drama|Fantasy|Romance
969,user15,14,2,Film-Noir|Mystery|Thriller
970,user15,16,3,Crime|Drama
971,user15,17,3,Horror|Sci-Fi
972,user15,19,1,Action|Adventure|Comedy|Fantasy|Horror
973,user15,21,4,Adventure|Drama|Romance
974,user15,22,2,Drama|War
975,user15,25,3,Action|Crime|Drama|Thriller
976,user15,32,4,Crime|Horror
977,user15,34,3,Action|Comedy|Musical
978,user15,36,1,Crime|Drama
979,user15,39,2,Drama|War
980,user15,44,3,Adventure|Animation|Children|Comedy|Sci-Fi
981,user15,47,5,Action|Drama|Romance|War
982,user15,50,5,Drama
983,user15,52,2,Drama|Romance
984,user15,62,2,Crime|Drama
985,user15,70,0,Drama
986,user15,82,5,Comedy|Romance
987,user15,94,3,Drama
988,user15,95,1,Drama|Mystery|Sci-Fi
989,user15,101,4,Action|Drama|War
990,user15,104,1,Comedy|Crime
991,user15,107,2,Comedy|Drama|Romance
992,user15,110,3,Comedy|Drama|Romance
993,user15,111,5,Drama
994,user15,112,2,Comedy
995,user15,123,4,Action|Sci-Fi|Thriller
996,user15,125,3,Comedy|Fantasy|Horror
997,user15,145,3,Drama|War
998,user15,149,5,Comedy|Drama
999,user15,150,3,Comedy|Drama|Romance
1000,user15,153,1,Crime|Drama|Film-Noir|Thriller
